match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12140235,2,2,6,6,,,,,,,,,
12140363,3,2,7,6,7,,,,2,,,,
12140443,1,1,7,7,1,,,,4,,,,
12140446,3,3,8,4,7,,,,,,,,
12140483,1,2,5,8,4,,,,10,,,,
12140515,2,1,5,6,1,,,,,,,,
12140538,2,3,7,7,,,,,,,,,
12140563,3,2,7,6,,,,11,,,,,
12140581,1,1,7,4,,,,,,,,,
12140633,2,2,7,8,,,,,8,,,,
12140693,0,1,2,1,,,,,,,,,
12140696,1,1,7,4,5,,,,,,,,
12140777,3,2,5,8,7,,,,7,,,,
12140882,2,3,7,6,,,,,,,,,
12141158,0,1,3,5,,,,,,,,,
12141743,3,3,7,6,,,,,,,,,
12141787,1,2,4,7,4,,,,,,,,
12141826,0,0,2,3,,,,,,,,,
12142269,1,1,5,4,,,,,,,,,
12142285,3,2,6,6,7,,,2,,,,,
12142888,2,2,7,6,,,,,,,,,
12142890,3,3,7,7,,,,,,,,,
12142891,3,2,6,5,10,,,,,,,,
12142892,0,1,3,7,,,,,,,,,
12142893,3,3,3,8,10,,,,,,,,
12142894,0,0,4,1,,,,,,,,,
12142895,,,,,,,,,,,,,
12142896,3,3,6,6,,,,,,,,,
12142897,1,1,4,2,,,,,,,,,
12142898,0,0,4,4,,,,,,,,,
12142901,3,2,7,6,,,,,,,,,
12142902,3,3,4,7,10,,,,,,,,
12142903,0,0,0,0,,,,,,,,,
12142904,1,0,3,1,,,,,,,,,
12142905,2,3,6,8,,,,,,,,,
12142906,2,3,7,8,,,,,,,,,
12142907,1,2,8,5,6,,,,,,,,
12142908,,,,,,,,,,,,,
12142944,1,1,4,1,,,,,,,,,
12142945,3,3,6,6,,,,,,,,,
12143202,3,2,6,6,,,,,,,,,
12143205,0,1,3,6,,,,,,,,,
12143282,2,2,3,7,7,,,,,10,,,
12143285,1,2,7,2,5,,,,,,,,
12143286,3,2,6,6,,,,,,,,,
12143287,3,2,7,6,,,,,,,,,
12143288,2,2,2,6,9,,,,,,,,
12143289,1,2,3,6,7,,,,,,,,
12143290,2,1,6,5,5,,,,,,,,
12143291,1,2,4,6,5,,,,,,,,
12143292,0,0,1,1,,,,,,,,,
12143293,3,2,6,7,,,,,,,,,
12143294,1,1,1,2,,,,,,,,,
12143295,2,3,7,6,,,,,,,,,
12143296,0,1,2,1,,,,,,,,,
12143297,1,0,3,4,,,,,,,,,
12143298,3,3,6,6,,,,,,,,,
12143299,3,2,6,6,,,,,,,,,
12143300,0,0,1,6,,,,,,,,,
12143301,3,3,7,6,,,,,,,,,
12143302,3,3,7,6,,,,,,,,,
12143303,3,3,6,7,,,,,,,,,
12143304,1,0,4,4,,,,,,,,,
12143305,,,,,,,,,,,,,
12143306,0,0,2,3,,,,,,,,,
12143307,0,0,5,2,,,,,,,,,
12143308,1,0,5,2,,,,,,,,,
12143309,1,1,0,6,,,,,,,,,
12143310,2,2,6,7,,,,,,,,,
12143311,0,0,1,2,,,,,,,,,
12143312,2,2,7,6,,,,,,,,,
12143313,3,2,7,6,,,,,,,,,
12143314,,,,,,,,,,,,,
12143315,3,3,7,4,11,,,,,,,,
12143316,1,0,1,1,,,,,,,,,
12143333,1,2,5,6,5,,,,,,,,
12143336,2,1,7,3,,,,,,,,,
12143337,3,3,6,4,6,,,,,,,,
12143405,2,2,7,8,,,,,7,,,,
12143406,1,1,4,3,,,,,,,,,
12143436,2,2,6,7,,,,,,,,,
12143553,3,3,7,5,11,,,,,,,,
12143554,1,1,3,1,,,,,,,,,
12143555,2,1,6,4,7,,,,,,,,
12143556,2,2,6,6,,,,,,,,,
12143557,2,2,6,3,10,,,,,,,,
12143558,0,0,2,5,,,,,,,,,
12143559,2,2,3,8,10,,,,,,,,
12143560,0,1,1,2,,,,,,,,,
12143561,3,2,6,3,10,,,,,,,,
12143562,2,3,6,7,,,,,,,,,
12143563,3,2,7,6,,,,,,,,,
12143564,2,3,7,6,,,,,,,,,
12143565,2,2,6,6,,,,,,,,,
12143566,1,1,4,2,,,,,,,,,
12143567,3,2,6,7,,,,,,,,,
12143568,2,3,3,7,10,,,,,,,,
12143576,3,2,6,6,,,,,,,,,
12143578,3,3,6,7,,,,,,,,,
12143579,2,2,6,7,,,,,,,,,
12143580,1,1,7,2,,,,,,,,,
12143581,1,0,0,4,,,,,,,,,
12143582,1,0,1,5,,,,,,,,,
12143583,2,2,7,6,,,,,,,,,
12143584,1,1,5,1,,,,,,,,,
12143585,2,3,7,6,,,,,,,,,
12143586,2,3,7,6,,,,,,,,,
12143587,0,0,5,2,,,,,,,,,
12143588,2,3,6,6,,,,,,,,,
12143589,0,0,1,1,,,,,,,,,
12143590,,,,,,,,,,,,,
12143591,3,2,7,7,,,,,,,,,
12143592,3,3,7,7,,,,,,,,,
12143593,2,3,6,7,,,,,,,,,
12143709,2,2,7,7,,,,,,,,,
12143776,0,0,4,3,,,,,,,,,
12143912,2,2,7,7,,,,,,,,,
12143962,2,2,6,7,,,,,,,,,
12144031,2,3,6,5,11,,,,,,,,
12144032,3,3,6,6,,,,,,,,,
12144033,2,3,7,6,,,,,,,,,
12144034,1,0,2,2,,,,,,,,,
12144035,1,0,1,0,,,,,,,,,
12144036,3,2,7,4,12,,,,,,,,
12144037,,,,,,,,,,,,,
12144038,1,1,4,5,,,,,,,,,
12144039,2,2,7,6,,,,,,,,,
12144040,,,,,,,,,,,,,
12144041,0,1,0,1,,,,,,,,,
12144042,2,3,6,7,,,,,,,,,
12144043,2,2,8,7,,,,,,,,,
12144044,0,0,3,4,,,,,,,,,
12144045,2,3,6,6,,,,,,,,,
12144046,0,1,4,2,,,,,,,,,
12144047,1,0,4,6,,,,,,,,,
12144048,0,0,3,2,,,,,,,,,
12144049,2,3,7,7,,,,,,,,,
12144050,1,1,2,4,,,,,,,,,
12144051,,,,,,,,,,,,,
12144052,1,0,2,4,,,,,,,,,
12144053,2,2,6,7,,,,,,,,,
12144054,3,3,1,6,10,,,,,,,,
12144055,2,3,7,6,,,,,,,,,
12144056,0,1,7,5,,,,,,,,,
12144057,2,2,6,7,,,,,,,,,
12144058,3,2,7,7,,,,,,,,,
12144059,2,3,8,6,,,,,,,,,
12144060,3,2,7,6,,,,,,,,,
12144061,2,3,7,7,,,,,,,,,
12144062,0,1,4,3,,,,,,,,,
12144063,0,1,1,1,,,,,,,,,
12144064,,,,,,,,,,,,,
12144065,,,,,,,,,,,,,
12144066,1,1,2,2,,,,,,,,,
12144067,,,,,,,,,,,,,
12144068,2,2,6,7,10,,,,,,,,
12144069,2,2,6,6,,,,,,,,,
12144070,2,2,7,2,10,,,,,,,,
12144071,1,0,2,3,,,,,,,,,
12144072,0,1,3,2,,,,,,,,,
12144073,0,0,4,5,,,,,,,,,
12144074,2,2,6,7,,,,,,,,,
12144075,3,3,7,8,,,,,,,,,
12144076,3,3,7,7,,,,,,,,,
12144077,2,2,7,6,6,,,,,,,,
12144078,,,,,,,,,,,,,
12144079,2,2,7,8,,,,,,,,,
12144080,2,3,6,7,,,,,,,,,
12144081,1,1,4,2,,,,,,,,,
12144082,3,3,6,6,,,,,,,,,
12144083,1,1,4,4,,,,,,,,,
12144084,1,0,3,2,,,,,,,,,
12144085,3,2,6,6,,,,,,,,,
12144086,0,0,2,2,,,,,,,,,
12144087,0,0,0,0,,,,,,,,,
12144088,0,0,4,1,,,,,,,,,
12144089,2,2,7,6,,,,,,,,,
12144090,3,2,7,6,,,,,,,,,
12144091,2,1,6,7,8,,,,,,,,
12144092,,,,,,,,,,,,,
12144093,1,1,5,2,,,,,,,,,
12144094,3,2,6,7,,,,,,,,,
12144095,1,1,7,0,,,,5,,,,,
12144096,2,1,7,6,5,,,,,,,,
12144097,1,1,4,6,6,,,,,,,,
12144098,1,1,2,1,,,,,,,,,
12144099,1,2,6,7,6,,,,,,,,
12144100,2,2,6,7,,,,,,,,,
12144101,1,1,0,5,,,,,,,,,
12144102,3,3,7,7,,,,,,,,,
12144103,1,1,3,5,,,,,,,,,
12144104,3,2,6,6,,,,,,,,,
12144105,2,1,7,7,12,,,,,,,,
12144106,1,1,1,1,,,,,,,,,
12144107,1,1,2,1,,,,,,,,,
12144108,,,,,,,,,,,,,
12144109,3,2,7,6,,,,,,,,,
12144110,1,1,5,2,,,,,,,,,
12144111,0,0,5,5,,,,,,,,,
12144112,2,1,8,6,8,,,,,,,,
12144113,1,1,7,2,,,,,,,,,
12144114,2,3,3,7,6,,,,8,,,,
12144115,2,3,7,7,,,,,,,,,
12144116,,,,,,,,,,,,,
12144117,1,2,3,7,5,,,,,,,,
12144122,,,,,,,,,,,,,
12144123,0,0,2,3,,,,,,,,,
12144124,0,1,0,1,,,,,,,,,
12144125,0,0,5,1,,,,,,,,,
12144126,2,3,6,6,,,,,,,,,
12144127,2,3,7,6,,,,,,,,,
12144128,,,,,,,,,,,,,
12144129,,,,,,,,,,,,,
12144130,1,1,3,4,,,,,,,,,
12144135,0,1,2,2,,,,,,,,,
12144136,,,,,,,,,,,,,
12144137,3,3,7,6,,,,,,,,,
12144138,1,0,0,2,,,,,,,,,
12144139,2,3,7,7,,,,,,,,,
12144140,3,2,7,6,,,,,,,,,
12144141,3,3,7,6,,,,,,,,,
12144142,2,3,7,7,,,,,,,,,
12144143,0,0,3,1,,,,,,,,,
12144144,3,2,7,7,,,,,,,,,
12144145,3,3,7,6,,,,,,,,,
12144146,1,0,0,0,,,,,,,,,
12144147,1,1,0,0,,,,,,,,,
12144148,3,3,7,7,,,,,,,,,
12144149,1,0,1,1,,,,,,,,,
12144150,1,2,1,6,5,,,,,,,,
12144176,1,0,2,2,,,,,,,,,
12144177,1,0,1,1,,,,,,,,,
12144178,1,0,5,6,,,,,,,,,
12144179,0,0,4,4,,,,,,,,,
12144180,3,3,6,6,,,,,,,,,
12144181,2,2,1,7,5,,,,,,,,
12144182,0,1,2,0,,,,,,,,,
12144183,1,2,4,6,6,,,,,,,,
12144184,0,1,3,0,,,,,,,,,
12144185,1,0,2,4,,,,,,,,,
12144186,3,3,7,6,,,,,,,,,
12144187,3,2,8,6,,,,,,,,,
12144188,2,3,7,7,,,,,,,,,
12144189,1,1,3,2,,,,,,,,,
12144190,3,3,8,6,,,,,,,,,
12144191,1,0,1,0,,,,,,,,,
12144201,3,2,6,7,,,,,,,,,
12144202,0,1,2,4,,,,,,,,,
12144203,2,2,7,7,,,,7,,,,,
12144204,2,3,7,7,,,,7,,,,,
12144205,2,2,6,7,11,,,,5,,,,
12144206,3,2,6,7,,,,,,,,,
12144207,3,3,8,6,10,,,7,11,,,,
12144208,2,2,8,6,,,,,,,,,
12144209,3,2,7,7,,,,,,,,,
12144210,3,3,6,6,,,,,,,,,
12144211,3,3,7,7,,,,,,,,,
12144212,3,3,8,4,11,,,8,,,,,
12144213,2,3,4,7,10,,,,,,,,
12144214,2,2,7,2,7,,,,,,,,
12144215,3,2,7,4,10,,,,,,,,
12144216,0,0,5,5,,,,,,,,,
12144217,2,2,7,6,,,,,,,,,
12144218,3,3,7,7,,,,,,,,,
12144219,1,0,3,4,,,,,,,,,
12144220,2,2,8,4,11,,,,,,,,
12144221,1,0,2,2,,,,,,,,,
12144222,3,2,6,0,11,,,,,,,,
12144223,3,3,7,0,11,,,,,,,,
12144224,0,1,6,3,,,,,,,,,
12144225,2,2,7,5,3,,,,,,,,
12144226,2,3,6,6,,,,,,,,,
12144227,2,2,6,2,11,,,,,,,,
12144228,1,1,3,1,,,,,,,,,
12144229,2,2,7,7,,,,,,,,,
12144230,3,2,7,6,,,,,,,,,
12144231,2,3,7,6,11,,,,,,,,
12144232,1,0,6,3,,,,,,,,,
12144233,3,2,2,7,11,,,,,,,,
12144234,1,2,5,6,13,,,,,,,,
12144235,3,3,7,7,,,,,,,,,
12144236,0,1,6,2,,,,,,,,,
12144237,3,2,6,6,,,,,,,,,
12144238,0,1,5,3,,,,,,,,,
12144239,,,,,,,,,,,,,
12144240,2,2,8,5,7,,,,,,,,
12144241,2,2,7,7,,,,,,,,,
12144242,2,3,7,4,11,,,,,,,,
12144243,3,2,6,6,,,,,,,,,
12144244,3,3,3,6,11,,,,,,,,
12144245,0,0,2,1,,,,,,,,,
12144246,1,1,2,5,,,,,,,,,
12144247,2,2,7,7,,,,,,,,,
12144248,0,0,2,1,,,,,,,,,
12144257,1,0,6,1,,,,,,,,,
12144258,3,2,7,7,,,,,,,,,
12144259,1,1,7,5,,,,,,,,,
12144260,1,1,3,2,,,,,,,,,
12144261,2,3,7,7,,,,,,,,,
12144262,3,3,6,7,,,,,,,,,
12144263,1,1,6,3,,,,,,,,,
12144264,3,2,6,8,,,,,,,,,
12144265,2,2,7,6,,,,,,,,,
12144266,3,2,7,7,,,,,,,,,
12144267,1,1,1,3,,,,,,,,,
12144268,1,0,3,0,,,,,,,,,
12144269,2,3,7,6,,,,,,,,,
12144270,2,2,7,6,,,,,,,,,
12144271,1,1,6,4,8,,,,,,,,
12144272,3,3,8,7,,,,,,,,,
12144273,3,2,6,6,,,,,,,,,
12144274,3,3,2,8,11,,,,,,,,
12144275,1,1,3,3,,,,,,,,,
12144276,1,1,2,2,,,,,,,,,
12144277,,,,,,,,,,,,,
12144278,1,1,0,0,,,,,,,,,
12144279,3,3,7,4,14,,,,,,,,
12144280,2,3,8,8,,,,,,,,,
12144281,0,1,3,3,,,,,,,,,
12144282,2,2,6,4,5,,,,,,,,
12144283,0,0,0,1,,,,,,,,,
12144284,2,2,7,7,,,,,,,,,
12144285,0,1,4,7,,,,,,,,,
12144286,3,2,7,7,,,,,,,,,
12144287,0,0,0,0,,,,,,,,,
12144288,2,3,6,6,,,,,,,,,
12144289,0,1,2,2,,,,,,,,,
12144290,0,1,0,3,,,,,,,,,
12144291,1,0,3,2,,,,,,,,,
12144292,2,3,7,6,,,,,,,,,
12144293,2,3,6,7,,,,,,,,,
12144294,1,1,0,1,,,,,,,,,
12144295,3,2,6,7,,,,,,,,,
12144296,,,,,,,,,,,,,
12144297,2,2,7,7,,,,,,,,,
12144298,3,2,6,6,,,,,,,,,
12144299,3,2,6,7,,,,,,,,,
12144300,1,0,1,1,,,,,,,,,
12144301,,,,,,,,,,,,,
12144302,2,3,6,4,10,,,,,,,,
12144303,2,2,6,7,,,,,,,,,
12144304,3,3,6,6,,,,,,,,,
12144305,0,0,6,0,,,,,,,,,
12144306,3,3,7,7,,,,,,,,,
12144307,1,1,3,3,,,,,,,,,
12144309,3,2,6,6,,,,,,,,,
12144310,1,1,5,3,,,,,,,,,
12144311,3,2,7,6,,,,,,,,,
12144315,3,3,6,7,,,,,,,,,
12144316,3,2,8,6,,,,8,,,,,
12144317,0,1,4,7,,,,,4,,,,
12144318,2,1,6,3,4,,,,,,,,
12144319,2,3,6,6,,,,,,,,,
12144324,0,0,5,3,,,,,,,,,
12144325,2,3,7,5,7,,,,,,,,
12144329,2,3,7,7,,,,9,,,,,
12144332,2,3,3,8,6,,,,7,,,,
12144335,2,2,8,3,6,,,,,,,,
12144336,2,3,7,7,,,,,,,,,
12144337,3,2,7,6,8,,,,,7,,,
12144350,1,1,3,1,,,,,,,,,
12144357,1,1,5,4,,,,,,,,,
12144358,3,3,7,7,,,,,,,,,
12144359,2,1,6,7,4,,,,,,,,
12144360,2,2,6,6,,,,,,,,,
12144361,3,3,6,8,,,,,,,,,
12144362,2,3,7,7,,,,,,,,,
12144363,1,1,1,1,,,,,,,,,
12144364,2,3,7,4,11,,,,,,,,
12144365,1,1,2,4,,,,,,,,,
12144366,1,0,1,1,,,,,,,,,
12144367,3,3,6,7,,,,,,,,,
12144368,2,2,3,6,7,,,,,,,,
12144369,3,3,6,6,,,,,,,,,
12144370,3,3,7,6,,,,,,,,,
12144371,3,2,8,7,,,,,,,,,
12144372,2,2,7,6,,,,,,,,,
12144373,1,1,7,2,9,,,,,,,,
12144374,3,2,6,7,,,,,,,,,
12144375,3,2,6,6,,,,,,,,,
12144376,0,0,1,1,,,,,,,,,
12144377,2,2,6,7,5,,,,,,,,
12144378,2,3,7,7,,,,,,,,,
12144380,0,1,2,2,,,,,,,,,
12144381,3,3,7,6,,,,,,,,,
12144382,0,1,1,6,,,,,,,,,
12144386,3,3,5,6,7,,,,,,,,
12144400,2,2,7,7,,,,,,,,,
12144401,0,1,0,2,,,,,,,,,
12144402,2,2,6,6,,,,,,,,,
12144403,2,2,6,6,,,,,,,,,
12144404,2,3,7,7,,,,,,,,,
12144405,2,3,6,6,,,,,,,,,
12144406,3,2,5,7,11,,,,,,,,
12144407,3,3,7,7,,,,,,,,,
12144408,0,1,1,4,,,,,,,,,
12144409,2,2,7,7,,,,,,,,,
12144410,2,2,6,5,11,,,,,,,,
12144411,2,3,6,7,,,,,,,,,
12144412,1,2,8,5,11,,,,,,,,
12144413,2,3,6,6,,,,,,,,,
12144414,1,0,2,1,,,,,,,,,
12144415,3,3,4,6,11,,,,,,,,
12144416,0,0,2,2,,,,,,,,,
12144417,2,2,6,7,,,,,,,,,
12144418,3,3,6,8,,,,,,,,,
12144419,3,2,7,7,,,,,,,,,
12144420,3,2,8,6,10,,,,,,,,
12144421,2,3,7,6,,,,,,,,,
12144422,3,3,7,7,,,,,,,,,
12144423,2,2,7,7,,,,,,,,,
12144424,2,3,7,2,10,,,,,,,,
12144425,1,1,5,2,,,,,,,,,
12144426,0,0,4,2,,,,,,,,,
12144427,1,1,0,2,,,,,,,,,
12144428,,,,,,,,,,,,,
12144429,1,2,3,6,4,,,,,,,,
12144430,,,,,,,,,,,,,
12144431,,,,,,,,,,,,,
12144433,2,1,8,4,2,,,9,,,,,
12144435,0,0,3,1,,,,,,,,,
12144436,0,1,2,2,,,,,,,,,
12144437,3,3,7,7,,,,,,,,,
12144438,2,3,7,6,,,,,,,,,
12144439,1,0,3,2,,,,,,,,,
12144440,1,1,2,7,8,,,,,,,,
12144441,2,3,6,7,,,,,,,,,
12144442,1,0,2,2,,,,,,,,,
12144443,0,0,3,3,,,,,,,,,
12144444,2,3,7,7,,,,,,,,,
12144445,2,2,8,6,,,,,,,,,
12144446,0,0,0,1,,,,,,,,,
12144447,1,1,5,8,3,,,,,,,,
12144448,2,3,6,8,,,,,,,,,
12144449,2,2,6,7,,,,,,,,,
12144450,2,3,6,7,,,,,,,,,
12144451,,,,,,,,,,,,,
12144452,2,2,6,7,,,,,,,,,
12144453,0,0,0,3,,,,,,,,,
12144454,0,0,3,7,,,,,,,,,
12144455,1,1,4,4,,,,,,,,,
12144456,2,2,4,6,10,,,,,,,,
12144457,0,1,1,1,,,,,,,,,
12144458,0,1,3,4,,,,,,,,,
12144459,2,2,7,6,,,,,,,,,
12144460,1,1,3,7,8,,,,,,,,
12144461,1,1,5,4,,,,,,,,,
12144462,3,2,6,6,,,,,,,,,
12144463,1,0,3,0,,,,,,,,,
12144464,3,3,7,8,,,,,,,,,
12144465,0,1,0,1,,,,,,,,,
12144466,0,0,5,2,,,,,,,,,
12144467,2,2,7,2,11,,,,,,,,
12144468,0,1,1,1,,,,,,,,,
12144469,2,3,6,6,11,,,,,,,,
12144470,1,1,7,7,4,,,,,,,,
12144471,1,1,1,4,,,,,,,,,
12144472,3,2,7,6,,,,,,,,,
12144473,2,2,8,5,10,,,,,,,,
12144475,,,,,,,,,,,,,
12144479,2,1,7,3,10,,,,,,,,
12144480,2,2,3,8,10,,,,,,,,
12144481,3,3,4,8,11,,,,,,,,
12144482,2,3,6,7,,,,,,,,,
12144483,2,2,6,7,,,,,,,,,
12144484,2,2,7,8,,,,,,,,,
12144485,3,3,6,6,,,,,,,,,
12144486,1,1,5,3,,,,,,,,,
12144487,2,3,7,6,,,,,,,,,
12144488,2,3,7,7,,,,,,,,,
12144489,2,2,6,7,,,,,,,,,
12144490,0,1,3,1,,,,,,,,,
12144491,3,2,6,6,,,,,,,,,
12144492,3,3,6,7,,,,,,,,,
12144493,1,0,5,5,,,,,,,,,
12144494,0,1,5,1,,,,,,,,,
12144495,2,2,6,5,7,,,,,,,,
12144508,3,2,6,6,7,,,,5,,,,
12144520,,,,,,,,,,,,,
12144535,1,2,6,7,3,,,5,,,,,
12144536,2,2,8,6,,,,,,,,,
12144537,1,0,5,2,,,,,,,,,
12144538,2,2,7,7,6,,,1,,,,,
12144547,3,3,8,6,,,,,,,,,
12144548,,,,,,,,,,,,,
12144561,3,2,8,2,7,,,7,,,,,
12144562,2,3,7,6,,,,,,,,,
12144654,0,0,2,4,,,,,,,,,
12144655,,,,,,,,,,,,,
12144656,1,1,7,3,1,,,,,,,,
12144657,,,,,,,,,,,,,
12144659,0,0,5,6,,,,,3,,,,
12144674,1,1,2,2,,,,,,,,,
12144830,3,3,6,6,,,,,,,,,
12144831,2,2,6,7,6,,,,,,,,
12144832,2,3,6,6,,,,,,,,,
12144833,1,2,6,5,8,,,,,,,,
12144834,2,2,2,7,6,,,,,,,,
12144835,2,3,7,7,,,,,,,,,
12144836,2,3,6,6,,,,,,,,,
12144837,0,1,0,1,,,,,,,,,
12144838,0,1,3,3,,,,,,,,,
12144839,2,2,5,7,10,,,,,,,,
12144840,2,3,6,7,,,,,,,,,
12144841,3,2,4,6,11,,,,,,,,
12144842,3,3,6,7,,,,,,,,,
12144843,,,,,,,,,,,,,
12144844,,,,,,,,,,,,,
12144845,3,3,7,6,,,,,,,,,
12144848,3,3,7,7,,,,,,,,,
12144849,3,3,4,6,11,,,,,,,,
12144850,1,2,6,6,10,,,,,,,,
12144851,2,2,6,6,,,,,,,,,
12144852,3,2,7,7,,,,,,,,,
12144853,,,,,,,,,,,,,
12144854,0,0,2,1,,,,,,,,,
12144855,3,3,6,7,,,,,,,,,
12144856,3,3,7,7,,,,,,,,,
12144857,,,,,,,,,,,,,
12144858,2,3,7,4,11,,,,,,,,
12144859,2,2,2,6,10,,,,,,,,
12144860,1,0,6,3,,,,,,,,,
12144861,2,2,7,7,,,,,,,,,
12144862,2,3,6,5,11,,,,,,,,
12144863,2,3,5,6,10,,,,,,,,
12144986,,,,,,,,,,,,,
12144987,0,1,4,0,,,,,,,,,
12144988,0,0,1,0,,,,,,,,,
12144989,3,3,7,7,,,,,,,,,
12144990,0,0,2,3,,,,,,,,,
12144991,1,1,6,5,6,,,,,,,,
12144992,,,,,,,,,,,,,
12144993,3,3,7,6,,,,,,,,,
12144994,,,,,,,,,,,,,
12144995,1,0,1,3,,,,,,,,,
12144996,3,2,7,7,,,,,,,,,
12144997,1,1,5,3,,,,,,,,,
12144998,0,1,2,4,,,,,,,,,
12144999,0,0,2,1,,,,,,,,,
12145000,,,,,,,,,,,,,
12145001,1,0,5,1,,,,,,,,,
12145002,0,0,2,3,,,,,,,,,
12145003,3,2,7,7,,,,,,,,,
12145004,1,1,1,0,,,,,,,,,
12145005,1,0,2,4,,,,,,,,,
12145006,,,,,,,,,,,,,
12145007,,,,,,,,,,,,,
12145008,,,,,,,,,,,,,
12145009,3,2,8,6,,,,,,,,,
12145010,2,3,7,6,,,,,,,,,
12145011,0,0,1,2,,,,,,,,,
12145012,2,2,6,7,,,,,,,,,
12145013,,,,,,,,,,,,,
12145014,3,2,7,2,12,,,,,,,,
12145015,,,,,,,,,,,,,
12145016,1,1,2,1,,,,,,,,,
12145017,3,3,6,6,,,,,,,,,
12145018,2,2,6,6,,,,,,,,,
12145019,3,2,6,7,,,,,,,,,
12145020,0,1,2,2,,,,,,,,,
12145021,0,1,1,4,,,,,,,,,
12145022,2,3,8,6,,,,,,,,,
12145023,3,2,6,6,,,,,,,,,
12145024,2,2,6,6,,,,,,,,,
12145025,,,,,,,,,,,,,
12145026,0,0,2,2,,,,,,,,,
12145286,2,2,7,7,,,,,,,,,
12145287,0,0,2,2,,,,,,,,,
12145288,3,3,6,6,,,,,,,,,
12145289,1,0,3,,,,,,,,,,
12145290,2,2,6,6,7,,,,4,,,,
12145291,3,3,7,2,6,,,,,,,,
12145292,1,1,1,1,,,,,,,,,
12145293,0,0,7,0,,,,3,,,,,
12145294,0,0,7,3,,,,6,,,,,
12145295,1,0,0,2,,,,,,,,,
12145296,3,3,6,6,,,,,,,,,
12145297,2,2,6,7,7,,,4,,,,,
12145298,,,,,,,,,,,,,
12145299,,,,,,,,,,,,,
12145300,2,3,7,6,,,,,,,,,
12145301,2,3,7,7,,,,,,,,,
12145302,3,3,7,7,,,,,,,,,
12145303,1,0,4,4,,,,,,,,,
12145304,0,0,1,4,,,,,,,,,
12145305,3,3,6,8,,,,,,,,,
12145306,2,2,6,6,,,,,,,,,
12145307,3,3,6,6,,,,,,,,,
12145308,2,2,7,6,,,,,,,,,
12145309,3,2,7,7,,,,,,,,,
12145310,0,0,5,5,,,,,,,,,
12145311,3,2,6,2,10,,,,,,,,
12145312,3,3,6,6,,,,,,,,,
12145313,2,2,6,3,10,,,,,,,,
12145314,2,1,6,3,6,,,,,,,,
12145315,1,1,5,4,,,,,,,,,
12145316,1,1,2,3,,,,,,,,,
12145317,,,,,,,,,,,,,
12145318,0,1,4,6,,,,,,,,,
12145319,3,2,3,6,11,,,,,,,,
12145320,3,3,7,6,,,,,,,,,
12145321,1,1,6,3,7,,,,,,,,
12145322,2,3,7,6,,,,,,,,,
12145385,,,,,,,,,,,,,
12145386,,,0,,,,,,,,,,
12145387,,,,,,,,,,,,,
12145388,3,2,7,7,,,,,,,,,
12145389,,,,,,,,,,,,,
12145390,,,1,,,,,,,,,,
12145393,,,,,,,,,,,,,
12145394,,,,,,,,,,,,,
12145395,1,0,2,0,,,,,,,,,
12145396,0,1,1,4,,,,,,,,,
12145397,3,2,6,7,,,,,,,,,
12145398,3,2,8,2,10,,,,,,,,
12145399,2,3,6,4,10,,,,,,,,
12145400,2,2,6,7,,,,,,,,,
12145437,2,2,7,7,,,,,,,,,
12145438,1,0,5,6,,,,,,,,,
12145478,2,3,6,6,,,,,,,,,
12145480,0,1,3,2,,,,,,,,,
12145488,3,2,7,2,7,,,,,,,,
12145490,3,2,8,6,,,,,,,,,
12145533,3,3,6,7,,,,,,,,,
12145567,2,3,7,7,,,,,,,,,
12145900,2,2,6,6,,,,,,,,,
12145901,2,1,6,7,9,,,,,,,,
12145902,3,2,7,7,,,,,,,,,
12145903,1,1,2,4,,,,,,,,,
12145904,2,3,7,7,,,,,,,,,
12145905,3,3,4,7,12,,,,,,,,
12145906,1,1,6,0,,,,,,,,,
12145907,3,2,6,6,,,,,,,,,
12145908,1,0,2,5,,,,,,,,,
12145909,2,3,7,7,,,,,,,,,
12145910,2,1,3,8,6,,,,,,,,
12145911,3,3,7,7,,,,,,,,,
12145912,2,1,7,3,4,,,,,,,,
12145913,2,2,7,7,,,,,,,,,
12145914,3,2,7,8,,,,,,,,,
12145915,1,0,3,6,,,,,,,,,
12146045,1,1,4,5,,,,,,,,,
12146046,2,2,7,6,,,,,,,,,
12146165,1,0,5,7,,,,,,,,,
12146587,2,2,8,7,,,,,8,,,,
12146723,2,2,3,7,11,,,,9,,,,
12146841,2,2,7,6,10,,,,3,,,,
12146925,0,0,2,3,,,,,,,,,
12146942,0,0,1,1,,,,,,,,,
12146943,2,2,7,6,,,,,,,,,
12146944,3,2,6,6,,,,,,,,,
12146945,3,2,7,6,,,,,,,,,
12146946,2,2,6,5,11,,,,,,,,
12146947,0,1,5,5,,,,,,,,,
12146948,2,3,6,7,,,,,,,,,
12146949,1,2,7,2,8,,,,,,,,
12146950,2,2,7,6,,,,,,,,,
12146951,1,0,0,5,,,,,,,,,
12146952,0,0,1,1,,,,,,,,,
12146953,2,2,6,6,,,,,,,,,
12146954,,,,,,,,,,,,,
12146955,0,0,3,1,,,,,,,,,
12146956,2,3,7,6,,,,,,,,,
12146957,2,2,6,6,12,,,5,,,,,
12146963,3,2,7,6,10,,,,,,,,
