match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12058906,2,2,6,2,10,,,,,,,,
12060754,1,1,4,6,6,,,,,,,,
12060517,2,2,6,6,,,,,,,,,
12060755,2,2,2,6,10,,,,,,,,
12060681,0,0,4,6,,,,,3,,,,
12060680,0,0,0,3,,,,,,,,,
12060869,0,0,4,3,,,,,,,,,
12060306,2,2,7,6,,,,,,,,,
12060796,,,6,0,,,,,,,,,
12060819,2,2,6,6,,,,,,,,,
12060772,1,1,1,6,4,,,,,,,,
12060932,2,2,7,6,,,,,,,,,
12061040,0,0,2,2,,,,,,,,,
12060832,0,0,1,5,,,,,,,,,
12060931,0,0,2,3,,,,,,,,,
12060934,2,2,7,7,,,,7,7,,,,
12061060,0,0,2,4,,,,,,,,,
12061350,1,1,3,6,5,,,,,,,,
12061396,2,2,6,6,,,,,,,,,
12061351,1,1,6,3,7,,,,,,,,
12061423,2,2,6,6,10,,,,,,,,
12061637,0,0,0,4,,,,,,,,,
12061536,0,0,2,4,,,,,,,,,
12061426,0,0,6,5,,,,,,,,,
12061598,0,0,5,5,,,,,,,,,
12062146,1,1,2,6,4,,,,,,,,
12062137,2,2,3,6,10,,,,,,,,
12062144,2,2,6,6,10,,,,,,,,
12062141,2,2,6,7,11,,,,,,,,
12062140,0,0,3,3,,,,,,,,,
12062139,0,0,6,1,,,,,,,,,
12062148,0,0,1,2,,,,,,,,,
12062147,2,2,6,6,10,,,,,,,,
12062135,2,2,6,6,,,,,,,,,
12062133,2,2,4,6,10,,,,,,,,
12062134,2,2,6,6,,,,,,,,,
12062138,2,2,6,6,,,,,,,,,
12062136,2,2,6,5,10,,,,,,,,
12062142,0,0,1,3,,,,,,,,,
12062145,2,2,6,6,,,,,,,,,
12062143,0,0,3,5,,,,,,,,,
12061956,0,0,3,1,,,,,,,,,
12061963,0,0,0,6,,,,,,,,,
12061967,1,1,4,6,9,,,,,,,,
12061965,2,2,6,6,,,,,,,,,
12061966,2,2,4,6,10,,,,,,,,
12061960,2,2,6,6,,,,,,,,,
12061954,2,2,6,6,,,,,,,,,
12061962,0,0,6,4,,,,,,,,,
12061959,0,0,2,0,,,,,,,,,
12061957,0,0,1,1,,,,,,,,,
12061955,0,0,4,3,,,,,,,,,
12061961,0,0,1,3,,,,,,,,,
12061964,0,0,2,4,,,,,,,,,
12061968,2,2,6,4,10,,,,,,,,
12061958,0,0,4,0,,,,,,,,,
12061953,2,2,6,6,,,,,,,,,
12058870,0,0,4,0,,,,,,,,,
12058880,0,0,2,2,,,,,,,,,
12058856,1,1,7,0,4,,,,,,,,
12058881,1,1,7,4,9,,,,,,,,
12058860,0,0,1,0,,,,,,,,,
12058871,2,2,6,6,,,,,,,,,
12058866,1,1,6,6,4,,,,,,,,
12058874,1,1,3,6,10,,,,,,,,
12058864,2,2,6,6,,,,,,,,,
12058855,2,2,6,7,,,,,,,,,
12061810,2,2,7,6,,,,,,,,,
12061819,0,0,0,6,,,,,,,,,
12061811,1,1,3,6,6,,,,,,,,
12061816,2,2,6,6,,,,,,,,,
12061808,0,0,4,4,,,,,,,,,
12061821,2,2,6,6,,,,,,,,,
12061807,1,1,7,2,5,,,,,,,,
12061818,1,1,6,2,4,,,,,,,,
12061809,0,0,1,3,,,,,,,,,
12061820,0,0,2,5,,,,,,,,,
12061822,2,2,6,7,,,,,,,,,
12061817,0,0,2,2,,,,,,,,,
12061814,2,2,4,6,11,,,,,,,,
12061812,,,,,,,,,,,,,
12061813,0,0,1,0,,,,,,,,,
12061815,2,2,6,6,,,,,,,,,
12063669,1,1,7,5,4,,,10,,,,,
12063666,0,0,3,6,,,,,8,,,,
12063663,1,1,6,6,9,,,,5,,,,
12063672,0,0,5,2,,,,,,,,,
12063662,0,0,5,2,,,,,,,,,
12063661,0,0,5,2,,,,,,,,,
12063671,2,2,6,4,10,,,,,,,,
12063660,1,1,5,6,7,,,,,,,,
12059124,2,2,6,6,,,,,,,,,
12059132,2,2,7,6,,,,,,,,,
12059131,2,2,4,7,6,,,,7,,,,
12059130,2,2,6,6,,,,,,,,,
12059128,1,1,6,6,3,,,,5,,,,
12061452,0,0,4,2,,,,,,,,,
12061462,2,2,4,6,7,,,,,9,,,
12061474,2,2,6,6,,,,,,,,,
12061472,0,0,0,4,,,,,,,,,
12061477,2,2,6,6,7,,,6,,,,,
12061460,2,2,6,6,,,,,,,,,
12061740,0,0,4,3,,,,,,,,,
12061481,0,0,4,2,,,,,,,,,
12061030,2,2,6,6,,,,,,,,,
12061022,2,2,6,6,,,,,,,,,
12061015,0,0,0,2,,,,,,,,,
12061017,2,2,7,6,,,,,,,,,
12061019,0,0,0,1,,,,,,,,,
12061034,0,0,4,3,,,,,,,,,
12061010,1,1,4,6,6,,,,,,,,
12061008,0,0,2,2,,,,,,,,,
12061032,2,2,6,7,,,,,,,,,
12061027,,,,,,,,,,,,,
12061018,2,2,6,6,,,,,,,,,
12061024,2,2,6,6,,,,,,,,,
12061026,2,2,7,4,10,,,,,,,,
12061007,2,2,5,7,10,,,,,,,,
12061014,0,0,0,2,,,,,,,,,
12061020,0,0,1,1,,,,,,,,,
12063615,0,0,2,2,,,,,,,,,
12063587,2,2,6,6,,,,,,,,,
12063611,2,2,6,6,,,,,,,,,
12061459,2,2,6,6,,,,,,,,,
12061478,0,0,4,2,,,,,,,,,
12061468,2,2,6,6,,,,,,,,,
12061480,2,2,6,2,10,,,,,,,,
12061443,0,0,4,0,,,,,,,,,
12061456,2,2,6,5,10,,,,,,,,
12061464,0,0,4,1,,,,,,,,,
12061451,,,,,,,,,,,,,
12061457,2,2,6,6,,,,,,,,,
12061466,2,2,6,6,,,,,,,,,
12061473,0,0,2,2,,,,,,,,,
12061448,0,0,0,0,,,,,,,,,
12061469,2,2,6,6,,,,,,,,,
12061479,1,1,6,3,6,,,,,,,,
12063877,0,0,0,6,,,,,9,,,,
12063871,1,1,6,3,7,,,,,,,,
12063889,0,0,3,2,,,,,,,,,
12063882,0,0,2,1,,,,,,,,,
12063860,2,2,6,5,10,,,,,,,,
12063869,2,2,6,3,10,,,,,,,,
12063863,2,2,6,6,,,,,,,,,
12063884,2,2,6,4,10,,,,,,,,
12058923,2,2,6,6,,,,,,,,,
12058918,2,2,6,6,13,,,,,,,,
12061247,0,0,1,3,,,,,,,,,
12061246,1,1,5,6,11,,,,,,,,
12061243,2,2,6,6,,,,,,,,,
12061252,0,0,3,3,,,,,,,,,
12061251,0,0,1,2,,,,,,,,,
12061242,1,1,4,6,8,,,,,,,,
12061240,0,0,3,2,,,,,,,,,
12061244,1,1,4,6,9,,,,,,,,
12061248,0,0,6,2,,,,,,,,,
12061249,2,2,6,7,,,,,,,,,
12061253,0,0,4,2,,,,,,,,,
12061250,2,2,6,1,10,,,,,,,,
12061254,2,2,6,6,,,,,,,,,
12061259,2,2,6,6,,,,,,,,,
12061241,2,2,4,7,11,,,,,,,,
12061245,2,2,6,6,,,,,,,,,
12063756,2,2,7,6,,,,,,,,,
12063762,0,0,2,4,,,,,,,,,
12063766,1,1,7,6,5,,,,,,,,
12063767,0,0,2,0,,,,,,,,,
12063768,2,2,5,6,11,,,,,,,,
12063765,0,0,2,4,,,,,,,,,
12063759,2,2,6,6,,,,,,,,,
12063761,1,1,6,1,3,,,,,,,,
12059167,2,2,6,6,11,,,,,,,,
12059166,2,2,6,2,10,,,,,,,,
12059168,0,0,4,3,,,,,,,,,
12059189,0,0,0,0,,,,,,,,,
12059199,2,2,3,6,10,,,,,,,,
12059163,1,1,6,2,8,,,,,,,,
12059191,2,2,6,6,,,,,,,,,
12059195,2,2,3,6,10,,,,,,,,
12059190,2,2,6,6,,,,,,,,,
12059170,1,1,5,6,10,,,,,,,,
12059196,0,0,4,6,,,,,,,,,
12059185,0,0,1,2,,,,,,,,,
12059171,,,,,,,,,,,,,
12059183,0,0,2,0,,,,,,,,,
12059157,2,2,6,6,,,,,,,,,
12059194,0,0,0,2,,,,,,,,,
12061572,0,0,0,3,,,,,,,,,
12061564,0,0,0,4,,,,,,,,,
12061570,0,0,2,1,,,,,,,,,
12061561,1,1,6,4,7,,,,,,,,
12061574,2,2,7,6,,,,,,,,,
12063396,0,0,0,0,,,,,,,,,
12063402,0,0,2,1,,,,,,,,,
12063409,2,2,6,7,,,,,,,,,
12063406,0,0,4,3,,,,,,,,,
12063399,0,0,2,3,,,,,,,,,
12063403,2,2,2,6,10,,,,,,,,
12063400,0,0,0,4,,,,,,,,,
12063405,2,2,6,7,,,,,,,,,
12063397,2,2,6,6,,,,,,,,,
12064000,2,2,6,6,,,,,,,,,
12063991,0,0,5,5,,,,,,,,,
12063398,2,2,6,6,,,,,,,,,
12064001,0,0,4,6,,,,,10,,,,
12063408,0,0,1,5,,,,,,,,,
12066013,2,2,6,6,,,,,,,,,
12065890,1,1,6,3,11,,,,,,,,
12065914,2,2,3,6,10,,,,,,,,
12065913,2,2,6,6,13,,,,5,,,,
12063985,0,0,2,3,,,,,,,,,
12059505,2,2,6,7,,,,,7,,,,
12059502,,,,,,,,,,,,,
12059501,,,,,,,,,,,,,
12061339,0,0,1,1,,,,,,,,,
12059503,2,2,7,3,7,,,8,,8,,,
12059500,2,2,6,6,,,,,,,,,
12059509,2,2,6,6,6,,,,6,,,,
12059508,0,0,2,5,,,,,,,,,
12059510,2,2,7,3,7,,,,,,,,
12059507,,,,,,,,,,,,,
12059506,2,2,6,6,6,,,,5,,,,
12059499,0,0,2,3,,,,,,,,,
12059497,2,2,6,6,,,,,,,,,
12059836,1,1,6,1,3,,,,,,,,
12062455,0,0,3,2,,,,,,,,,
12062459,2,2,6,6,,,,,,,,,
12062456,1,1,3,6,3,,,,,,,,
12062457,0,0,1,5,,,,,,,,,
12062460,2,2,6,7,,,,,7,,,,
12062454,0,0,4,6,,,,,5,,,,
12062453,0,0,6,2,,,,3,,,,,
12062458,2,2,6,6,,,,,,,,,
12060788,2,2,6,2,6,,,,,,,,
12059119,,,,,,,,,,,,,
12059110,0,0,3,4,,,,,,,,,
12059122,0,0,1,0,,,,,,,,,
12059118,0,0,1,0,,,,,,,,,
12059114,,,,,,,,,,,,,
12059113,0,0,2,,,,,,,,,,
12059121,2,2,7,6,,,,7,,,,,
12059123,2,2,6,6,6,,,,5,,,,
12061280,0,0,6,1,,,,3,,,,,
12061279,2,2,6,6,,,,,,,,,
12061281,2,2,6,6,,,,,,,,,
12061282,2,2,6,2,6,,,,,,,,
12061283,2,2,6,6,,,,,,,,,
12061278,2,2,1,6,6,,,,,,,,
12061552,2,2,6,6,,,,,,,,,
12061553,2,2,6,6,,,,,,,,,
12058837,2,2,6,6,,,,,,,,,
12058840,2,2,7,6,,,,,,,,,
12058832,2,2,6,6,,,,,,,,,
12058831,,,,,,,,,,,,,
12058836,2,2,6,6,,,,,,,,,
12060799,0,0,2,3,,,,,,,,,
12060804,0,0,6,4,,,,,,,,,
12060801,0,0,2,2,,,,,,,,,
12060805,0,0,4,4,,,,,,,,,
12060802,2,2,6,6,,,,,,,,,
12060806,2,2,6,6,,,,,,,,,
12060800,2,2,2,6,10,,,,,,,,
12060803,1,1,6,4,3,,,,,,,,
12061182,0,0,6,6,,,,,,,,,
12061088,0,0,2,6,,,,,,,,,
12061087,0,0,4,3,,,,,,,,,
12061332,2,2,6,4,10,,,,,,,,
12061412,0,0,3,5,,,,,,,,,
12061331,2,2,6,6,,,,,,,,,
12061338,,,,,,,,,,,,,
12061086,2,2,6,2,12,,,,,,,,
12063652,0,0,2,2,,,,,,,,,
12063651,0,0,4,1,,,,,,,,,
12063644,1,1,6,3,3,,,,,,,,
12063643,0,0,0,2,,,,,,,,,
12063641,2,2,6,6,,,,,,,,,
12063642,0,0,0,2,,,,,,,,,
12063649,0,0,3,1,,,,,,,,,
12063645,2,2,7,6,,,,,,,,,
12066508,2,2,2,6,6,,,,,,,,
12065015,0,0,6,3,,,,4,,,,,
12066510,2,2,6,6,,,,,,,,,
12066515,2,2,7,7,,,,,7,,,,
12066511,0,0,4,2,,,,,,,,,
12065024,2,2,6,6,,,,,,,,,
12066503,2,2,5,6,6,,,,,,,,
12063996,2,2,6,6,,,,,,,,,
12063999,0,0,1,2,,,,,,,,,
12063988,2,2,6,6,6,,,,7,,,,
12064983,2,2,6,6,,,,,,,,,
12066757,1,1,7,3,4,,,7,,,,,
12064972,0,0,0,1,,,,,,,,,
12066756,2,2,6,6,,,,,,,,,
12064979,0,0,4,3,,,,,,,,,
12066762,2,2,7,7,,,,7,,,,,
12066758,1,1,6,4,5,,,,,,,,
12064978,2,2,6,6,,,,,,,,,
12066759,2,2,7,6,,,,,,,,,
12064958,2,2,6,6,,,,,,,,,
12064955,1,1,6,6,4,,,,3,,,,
12066761,,,,,,,,,,,,,
12069329,2,2,3,7,6,,,,7,,,,
12066760,2,2,6,6,,,,,,,,,
12064510,1,1,3,6,2,,,,,,,,
12064505,0,0,5,2,,,,,,,,,
12064507,1,1,5,6,4,,,,,,,,
12064514,1,1,7,4,4,,,,,,,,
12064506,2,2,6,7,,,,,,,,,
12064519,0,0,1,0,,,,,,,,,
12064504,1,1,7,3,3,,,7,,,,,
12064508,0,0,3,2,,,,,,,,,
12064509,2,2,6,6,,,,,,,,,
12064516,2,2,7,6,,,,,,,,,
12064518,2,2,6,6,,,,,,,,,
12064511,2,2,6,6,,,,,,,,,
12064515,1,1,3,6,5,,,,,,,,
12064513,2,2,6,1,6,,,,,,,,
12064512,,,,,,,,,,,,,
12067467,,,6,0,,,,,,,,,
12064517,0,0,1,0,,,,,,,,,
12063328,0,0,1,1,,,,,,,,,
12063315,0,0,1,5,,,,,,,,,
12063331,0,0,5,1,,,,,,,,,
12063327,2,2,6,7,,,,,,,,,
12063313,2,2,6,6,,,,,,,,,
12063326,1,1,5,6,5,,,,,,,,
12063325,2,2,6,6,,,,,,,,,
12063324,1,1,7,5,3,,,7,,,,,
12063333,0,0,3,3,,,,,,,,,
12063314,2,2,6,6,,,,,,,,,
12064881,2,2,6,4,7,,,,,7,,,
12064885,0,0,3,1,,,,,,,,,
12064886,,,,,,,,,,,,,
12064882,1,1,6,5,2,,,,,,,,
12064884,2,2,6,6,,,,,,,,,
12068007,0,0,0,2,,,,,,,,,
12064883,2,2,6,7,,,,,,,,,
12064009,2,2,6,7,,,,,7,,,,
12064016,2,2,4,6,6,,,,,,,,
12064017,1,1,6,2,3,,,,,,,,
12064014,2,2,6,2,6,,,,,,,,
12064008,0,0,3,6,,,,,6,,,,
12064007,2,2,6,2,6,,,,,,,,
12064011,0,0,1,1,,,,,,,,,
12064013,0,0,0,4,,,,,,,,,
12065006,2,2,6,6,,,,,,,,,
12065003,2,2,5,6,6,,,,,,,,
12065001,2,2,7,6,,,,,,,,,
12065007,2,2,6,6,,,,,,,,,
12065008,,,,,,,,,,,,,
12069098,1,1,7,3,6,,,,,2,,,
12065002,2,2,6,6,,,,,,,,,
12066191,1,1,5,6,1,,,,,,,,
12066188,2,2,6,7,,,,,7,,,,
12066184,0,0,3,1,,,,,,,,,
12066183,1,1,6,3,3,,,,,,,,
12066181,2,2,6,6,,,,,,,,,
12066189,1,1,5,6,2,,,,,,,,
12066190,2,2,7,6,,,,10,,,,,
12066185,0,0,4,6,,,,,5,,,,
12066195,2,2,6,6,,,,,,,,,
12066187,2,2,6,6,,,,,,,,,
12066192,0,0,1,2,,,,,,,,,
12061035,2,2,6,6,,,,,,,,,
12061016,0,0,1,1,,,,,,,,,
12063582,0,0,0,5,,,,,,,,,
12063599,1,1,2,6,5,,,,,,,,
12063583,2,2,6,6,,,,,,,,,
12063589,1,1,4,6,5,,,,,,,,
12063588,2,2,4,6,10,,,,,,,,
12063862,2,2,6,4,10,,,,,,,,
12063892,1,1,6,6,4,,,7,,,,,
12063859,0,0,6,,,,,,,,,,
12063870,0,0,3,3,,,,,,,,,
12063873,2,2,6,6,10,,,2,,,,,
12063872,0,0,0,0,,,,,,,,,
12063887,2,2,6,7,,,,,7,,,,
12063879,1,1,1,6,6,,,,,,,,
12063404,0,0,1,4,,,,,,,,,
12063401,0,0,3,4,,,,,,,,,
12063407,2,2,7,4,10,,,7,,,,,
12063395,2,2,6,6,,,,,,,,,
12063507,0,0,2,3,,,,,,,,,
12063563,2,2,6,6,6,,,,5,,,,
12063560,0,0,3,4,,,,,,,,,
12063569,0,0,6,4,,,,9,,,,,
12063568,2,2,7,6,,,,7,,,,,
12063566,0,0,4,0,,,,,,,,,
12063556,0,0,4,,,,,,,,,,
12063561,2,2,6,7,,,,,8,,,,
12063562,2,2,6,6,6,,,,8,,,,
12063559,0,0,4,4,,,,,,,,,
12063554,0,0,2,4,,,,,,,,,
12064415,0,0,3,5,,,,,,,,,
12064418,0,0,2,4,,,,,,,,,
12064416,1,1,6,1,2,,,,,,,,
12064422,0,0,4,6,,,,,3,,,,
12064212,1,1,6,3,,,,,,,,,
12064215,2,2,1,6,6,,,,,,,,
12064216,2,2,6,7,,,,,7,,,,
12064213,1,1,4,6,2,,,,,,,,
12065032,1,1,6,6,5,,,4,,,,,
12067405,0,0,4,3,,,,,,,,,
12065029,2,2,4,7,6,,,,,,,,
12065031,0,0,1,5,,,,,,,,,
12066137,0,0,4,6,,,,,3,,,,
12064906,0,0,3,3,,,,,,,,,
12064911,2,2,6,6,,,,,,,,,
12064889,0,0,3,4,,,,,,,,,
12064907,0,0,0,,,,,,,,,,
12064912,2,2,6,6,,,,,,,,,
12066135,1,1,7,6,5,,,7,3,,,,
12064887,0,0,3,4,,,,,,,,,
12064910,0,0,4,3,,,,,,,,,
12064908,0,0,4,4,,,,,,,,,
12066133,1,1,2,6,2,,,,,,,,
12066140,2,2,7,6,,,,,,,,,
12064904,2,2,6,6,,,,,,,,,
12066136,2,2,6,6,,,,,,,,,
12066134,2,2,7,6,,,,7,,,,,
12066138,0,0,0,0,,,,,,,,,
12064997,0,0,0,0,,,,,,,,,
12064996,0,0,6,5,,,,2,,,,,
12064990,2,2,2,7,6,,,,7,,,,
12064995,2,2,6,6,,,,,,,,,
12064999,0,0,3,1,,,,,,,,,
12064988,0,0,5,2,,,,,,,,,
12064987,0,0,4,4,,,,,,,,,
12059148,2,2,6,6,,,,,,,,,
12061928,2,2,6,6,,,,,,,,,
12059133,2,2,7,6,,,,,,,,,
12059138,2,2,1,7,10,,,,,,,,
12059139,2,2,6,6,10,,,,,,,,
12059143,2,2,6,6,,,,,,,,,
12063945,0,0,4,3,,,,,,,,,
12063536,0,0,1,1,,,,,,,,,
12063499,0,0,3,4,,,,,,,,,
12063534,0,0,3,0,,,,,,,,,
12063500,2,2,6,6,,,,,,,,,
12061926,2,2,6,1,10,,,,,,,,
12061925,0,0,3,1,,,,,,,,,
12063535,0,0,4,1,,,,,,,,,
12063948,0,0,0,0,,,,,,,,,
12063950,2,2,6,6,,,,,,,,,
12063947,0,0,3,2,,,,,,,,,
12063533,2,2,3,6,10,,,,,,,,
12064027,2,2,6,6,,,,,,,,,
12063946,0,0,2,1,,,,,,,,,
12063949,,,,,,,,,,,,,
12066108,0,0,1,2,,,,,,,,,
12066333,0,0,0,3,,,,,,,,,
12066334,1,1,5,6,8,,,,,,,,
12066109,0,0,2,4,,,,,,,,,
12067038,0,0,4,3,,,,,,,,,
12067036,0,0,2,6,,,,,3,,,,
12066584,0,0,3,0,,,,,,,,,
12067037,0,0,4,3,,,,,,,,,
12063814,1,1,6,6,0,,,,2,,,,
12063812,2,2,6,6,,,,,,,,,
12063817,2,2,6,6,,,,,,,,,
12063813,1,1,6,0,3,,,,,,,,
12063811,1,1,2,7,6,,,,,1,,,
12066500,2,2,6,4,6,,,,,,,,
12064929,2,2,7,6,,,,7,,,,,
12066509,0,0,5,6,,,,,5,,,,
12066501,0,0,3,0,,,,,,,,,
12066506,2,2,4,7,6,,,,7,,,,
12063864,0,0,6,4,,,,2,,,,,
12063875,2,2,6,6,,,,,,,,,
12063876,1,1,6,5,2,,,,,,,,
12064938,2,2,6,6,,,,,,,,,
12066342,1,1,6,1,5,,,,,,,,
12066340,2,2,6,1,6,,,,,,,,
12066339,2,2,6,6,,,,,,,,,
12064948,2,2,6,6,,,,,,,,,
12066341,2,2,6,6,6,,,,1,,,,
12064949,0,0,4,4,,,,,,,,,
12066343,2,2,0,7,6,,,,,,,,
12066344,0,0,4,1,,,,,,,,,
12064951,2,2,6,6,,,,,,,,,
12064945,0,0,0,3,,,,,,,,,
12066345,2,2,6,6,,,,,,,,,
12066346,2,2,6,6,,,,,,,,,
12063757,2,2,6,6,,,,,,,,,
12063774,0,0,0,0,,,,,,,,,
12063770,2,2,6,6,,,,,,,,,
12063758,0,0,6,1,,,,3,,,,,
12066504,2,2,6,7,,,,,,,,,
12065018,0,0,4,3,,,,,,,,,
12066507,2,2,6,6,,,,,,,,,
12066512,2,2,6,6,,,,,,,,,
12049812,2,2,6,7,,,,,,,,,
12059258,2,2,6,6,6,,,5,,,,,
12059257,2,2,6,6,,,,,,,,,
12059252,2,2,7,6,,,,7,,,,,
12059259,0,0,4,4,,,,,,,,,
12059251,1,1,3,6,5,,,,,,,,
12063925,1,1,5,6,2,,,,,,,,
12063932,2,2,6,6,,,,,,,,,
12063930,2,2,6,6,,,,,,,,,
12063929,2,2,7,6,,,,7,,,,,
12063931,0,0,6,4,,,,5,,,,,
12059253,2,2,6,6,6,,,6,,,,,
12059256,,,,,,,,,,,,,
12065726,0,0,3,3,,,,,,,,,
12063928,1,1,4,6,6,,,,,3,,,
12059254,1,1,2,6,1,,,,,,,,
12049726,0,0,2,3,,,,,,,,,
12059249,2,2,6,6,,,,,,,,,
12059271,0,0,6,1,,,,3,,,,,
12059264,2,2,7,6,,,,7,,,,,
12059273,2,2,6,6,,,,,,,,,
12059263,1,1,6,2,6,,,,,5,,,
12059267,0,0,1,6,,,,,2,,,,
12059268,1,1,1,7,1,,,,,,,,
12063637,0,0,3,4,,,,,,,,,
12063638,0,0,4,6,,,,,3,,,,
12059266,2,2,6,5,7,,,,,7,,,
12059261,1,1,3,6,2,,,,,,,,
12059269,1,1,7,6,4,,,,4,,,,
12063639,1,1,4,7,3,,,,,,,,
12059262,2,2,7,6,,,,,,,,,
12059270,2,2,7,6,,,,,,,,,
12063636,2,2,6,6,,,,,,,,,
12063640,2,2,6,6,,,,,,,,,
12049736,0,0,4,4,,,,,,,,,
12058640,,,,,,,,,,,,,
12058633,0,0,3,2,,,,,,,,,
12058635,1,1,0,7,10,,,,8,,,,
12058639,0,0,4,2,,,,,,,,,
12065955,0,0,4,6,,,,,7,,,,
12058634,,,,,,,,,,,,,
12058636,2,2,6,6,,,,,,,,,
12058637,0,0,4,4,,,,,,,,,
12063088,0,0,1,0,,,,,,,,,
12063065,2,2,7,6,,,,7,,,,,
12063372,2,2,6,1,7,,,,,7,,,
12063311,1,1,7,0,,,,,,,,,
12063527,0,0,1,2,,,,,,,,,
12061919,1,1,6,3,4,,,,,,,,
12061539,0,0,5,6,,,,,1,,,,
12063861,0,0,2,5,,,,,,,,,
12063874,0,0,5,3,,,,,,,,,
12066014,2,2,7,6,,,,7,,,,,
12064967,2,2,6,6,,,,,,,,,
12064963,1,1,5,7,6,,,,7,5,,,
12066015,2,2,6,6,,,,,,,,,
12064965,0,0,2,4,,,,,,,,,
12064975,0,0,3,3,,,,,,,,,
12064959,1,1,6,3,,,,,,,,,
12064964,2,2,6,7,,,,,,,,,
12066018,2,2,2,7,6,,,,7,,,,
12066016,2,2,6,6,,,,,,,,,
12066020,0,0,6,6,,,,2,8,,,,
12066019,2,2,6,6,,,,,,,,,
12066022,2,2,6,6,,,,,,,,,
12066021,0,0,4,3,,,,,,,,,
12064004,0,0,3,3,,,,,,,,,
12063983,0,0,3,3,,,,,,,,,
12064002,1,1,6,4,4,,,,,,,,
12063995,0,0,2,0,,,,,,,,,
12065900,2,2,6,6,,,,,,,,,
12064960,2,2,6,7,,,,,7,,,,
12065897,2,2,6,6,,,,,,,,,
12065896,2,2,6,6,,,,,,,,,
12064936,2,2,6,7,,,,,7,,,,
12064969,2,2,6,6,,,,,,,,,
12065895,0,0,1,4,,,,,,,,,
12065894,2,2,6,6,,,,,,,,,
12065899,1,1,6,6,1,,,4,,,,,
12065893,0,0,2,2,,,,,,,,,
12065898,1,1,1,6,2,,,,,,,,
12064933,0,0,6,3,,,,5,,,,,
12063316,0,0,1,6,,,,,4,,,,
12063312,1,1,7,3,0,,,7,,,,,
12063329,0,0,6,2,,,,5,,,,,
12063317,2,2,6,6,,,,,,,,,
12063321,1,1,1,7,3,,,,,,,,
12064943,2,2,6,7,,,,,,,,,
12065153,2,2,6,5,7,,,,,9,,,
12064941,1,1,4,6,1,,,,,,,,
12065152,2,2,6,6,,,,,,,,,
12065148,2,2,6,6,,,,,,,,,
12064914,2,2,6,6,,,,,,,,,
12065149,0,0,4,0,,,,,,,,,
12065151,2,2,6,6,,,,,,,,,
12064920,2,2,6,6,,,,,,,,,
12065147,0,0,1,4,,,,,,,,,
12065150,0,0,5,4,,,,,,,,,
12060687,1,1,4,6,9,,,,,,,,
12063555,0,0,3,4,,,,,,,,,
12063565,2,2,6,6,,,,,,,,,
12063557,0,0,4,4,,,,,,,,,
12063564,2,2,6,6,,,,,,,,,
12063567,2,2,4,7,6,,,,7,,,,
12059442,0,0,3,6,,,,,1,,,,
12059447,2,2,4,6,6,,,,,,,,
12059446,1,1,7,1,2,,,7,,,,,
12059445,2,2,6,6,,,,,,,,,
12059443,2,2,6,6,,,,,,,,,
12059440,2,2,7,4,7,,,,,,,,
12062467,0,0,3,1,,,,,,,,,
12062468,2,2,7,6,,,,7,,,,,
12062466,2,2,2,6,6,,,,,,,,
12062465,0,0,2,1,,,,,,,,,
12059444,2,2,6,6,,,,,,,,,
12059441,0,0,3,3,,,,,,,,,
12057531,0,0,4,4,,,,,,,,,
12057533,2,2,4,6,6,,,,,,,,
12063982,2,2,6,7,,,,,7,,,,
12057535,,,,,,,,,,,,,
12057530,0,0,4,6,,,,,3,,,,
12057534,1,1,2,6,1,,,,,,,,
12057529,2,2,7,6,,,,,,,,,
12064031,2,2,7,6,,,,,,,,,
12057528,,,,,,,,,,,,,
12064030,2,2,6,7,,,,,7,,,,
12066746,1,1,6,2,6,,,,,1,,,
12064028,1,1,6,4,2,,,,,,,,
12057532,0,0,4,6,,,,,5,,,,
12064029,0,0,1,2,,,,,,,,,
12056873,0,0,5,6,,,,,4,,,,
12058886,2,2,6,3,6,,,,,,,,
12056871,,,,,,,,,,,,,
12056869,2,2,7,3,7,,,,,7,,,
12063423,2,2,6,6,,,,,,,,,
12058888,2,2,6,6,,,,,,,,,
12056878,0,0,2,6,,,,,2,,,,
12056879,1,1,5,6,5,,,,,,,,
12058887,2,2,6,7,,,,,10,,,,
12056870,0,0,5,4,,,,,,,,,
12056866,2,2,6,6,,,,,,,,,
12056872,2,2,2,7,6,,,,7,,,,
12049681,0,0,1,1,,,,,,,,,
12049675,1,1,2,6,4,,,,,,,,
12049673,0,0,2,,,,,,,,,,
12049668,1,1,2,6,3,,,,,,,,
12049679,2,2,0,6,6,,,,,,,,
12049678,0,0,1,3,,,,,,,,,
12049695,2,2,7,6,,,,7,,,,,
12049674,1,1,6,6,5,,,,2,,,,
12049677,0,0,4,5,,,,,,,,,
12049693,2,2,6,3,6,,,,,,,,
12049697,2,2,6,5,6,,,,,,,,
12049672,0,0,2,4,,,,,,,,,
12049696,2,2,6,6,,,,,,,,,
12049694,2,2,6,6,,,,,,,,,
12049698,2,2,6,7,,,,,11,,,,
12049680,2,2,6,6,,,,,,,,,
12049692,,,,,,,,,,,,,
12049689,2,2,7,6,,,,,,,,,
12049690,0,0,4,3,,,,,,,,,
12049691,2,2,7,6,,,,,,,,,
